,id,name,lat,lon
1048,VTBT2,Station VTBT2 - Viola Turning Basin,27.841,-97.52
1049,WDSV2,"Station WDSV2 - 8638614 - Willoughby Deguassing Station, VA",36.977,-76.315
1050,YKRV2,"Station YKRV2 - 8637611 - York River East Rear Range Light, VA",37.251,-76.342
1051,28401,Station 28401 - Kuroshio Extension Observatory (KEO),32.384,144.54
1052,48400,Station 48400 - Ocean Climate Station Papa,50.055,-144.873
1053,44021,Station 44021 - Buoy D - New Meadows River,43.762,-69.988
1054,44024,Station 44024 - Buoy N01 - Northeast Channel,42.325,-65.909
1055,44029,Station 44029 - Buoy A01 - Massachusetts Bay,42.523,-70.566
1056,44030,Station 44030 - Buoy B01 - Western Maine Shelf,43.179,-70.426
1057,44031,Station 44031 - Buoy C0201 - Casco Bay,43.57,-70.06
1058,44032,Station 44032 - Buoy E01 - Central Maine Shelf,43.715,-69.355
1059,44033,Station 44033 - Buoy F01 - Penobscot Bay,44.055,-68.996
1060,44034,Station 44034 - Buoy I01 - Eastern Maine Shelf,44.103,-68.112
1061,44035,Station 44035 - Buoy J0201 - Cobscook Bay,44.89,-67.02
1062,44036,Station 44036 - Buoy K0102 - Saint John,45.2,-66.02
1063,44037,Station 44037 - Buoy M01 - Jordan Basin,43.497,-67.876
1064,44038,Station 44038 - Buoy L0102 - Scotian Shelf,43.633,-66.55
1065,45171,"Station 45171 - Granite Island Buoy, Granite Island, MI",46.724,-87.411
1066,45172,"Station 45172 - Grand Marais Buoy, Grand Marais, MI",46.74,-85.98
1067,45173,"Station 45173 - Munising Buoy, Munising, MI",46.573,-86.572
1068,GRIM4,"Station GRIM4 - Granite Island, MI",46.721,-87.412
1069,46094,"Station 46094 - Buoy NH-10 - West of Newport, OR",44.642,-124.3
1070,46118,Station 46118 - Se'lhaem Bellingham Bay,48.724,-122.576
1071,46119,Station 46119 - Cha'Ba La Push,47.967,-124.95
1072,46128,"Station 46128 - Buoy CB-06 - West of Coos Bay, OR",43.292,-124.538
1073,45020,"Station 45020 - Grand Traverse Bay South Buoy, MI",44.789,-85.604
1074,AAMC1,"Station AAMC1 - 9414750 - Alameda, CA",37.772,-122.3
1075,ACYN4,"Station ACYN4 - 8534720 - Atlantic City, NJ",39.357,-74.418
1076,ADKA2,"Station ADKA2 - 9461380 - Adak Island, AK",51.861,-176.637
1077,AGCM4,"Station AGCM4 - 9014070 - Algonac, MI",42.621,-82.527
1078,ALIA2,"Station ALIA2 - 9457804 - Alitak, AK",56.898,-154.247
1079,ALXN6,"Station ALXN6 - 8311062 - Alexandria Bay, NY",44.331,-75.934
1080,AMRL1,"Station AMRL1 - 8764227 - LAWMA, Amerada Pass, LA",29.45,-91.338
1081,ANTA2,"Station ANTA2 - 9455920 - Anchorage, AK",61.238,-149.89
1082,ANVC1,"Station ANVC1 - 9416841 - Arena Cove, CA",38.915,-123.711
1083,APAM2,"Station APAM2 - 8575512 - Annapolis, MD",38.983,-76.479
1084,APCF1,"Station APCF1 - 8728690 - Apalachicola, FL",29.724,-84.98
1085,APRP7,"Station APRP7 - 1630000 - Apra Harbor, Guam",13.444,144.657
1086,ASTO3,"Station ASTO3 - 9439040 - Astoria, OR",46.207,-123.768
1087,ATGM1,"Station ATGM1 - 8413320 - Bar Harbor, ME",44.392,-68.204
1088,ATKA2,"Station ATKA2 - 9461710 - Atka, AK",52.232,-174.173
1089,BARA9,"Station BARA9 - 9761115 - Barbuda, AG",17.591,-61.821
1090,BATN6,"Station BATN6 - 8518750 - The Battery, NY",40.701,-74.014
1091,BEPB6,"Station BEPB6 - 2695540 - Bermuda, St. Georges Island, BM",32.374,-64.701
1092,BFTN7,"Station BFTN7 - 8656483 - Beaufort, NC",34.717,-76.671
1093,BHBM3,"Station BHBM3 - 8443970 - Boston, MA",42.355,-71.05
1094,BISM2,"Station BISM2 - 8571421 - Bishops Head, MD",38.22,-76.039
1095,BKTL1,"Station BKTL1 - 8767961 - Lake Charles Bulk Terminal, LA",30.19,-93.301
1096,BLTM2,"Station BLTM2 - 8574680 - Baltimore, MD",39.267,-76.579
1097,BRHC3,"Station BRHC3 - 8467150 - Bridgeport, CT",41.174,-73.181
1098,BUFN6,"Station BUFN6 - 9063020 - Buffalo, NY",42.878,-78.89
1099,BYGL1,"Station BYGL1 - 8762482 - West Bank 1, Bayou Gauche, LA",29.789,-90.42
1100,BZBM3,"Station BZBM3 - 8447930 - Woods Hole, MA",41.524,-70.671
1101,CAMM2,"Station CAMM2 - 8571892 - Cambridge, MD",38.574,-76.069
1102,CAPL1,"Station CAPL1 - 8768094 - Calcasieu Pass, LA",29.768,-93.343
1103,CARL1,"Station CARL1 - 8761955 - Carrollton, LA",29.933,-90.135
1104,CASM1,"Station CASM1 - 8418150 - Portland, ME",43.656,-70.246
1105,CBBV2,"Station CBBV2 - 8638863 - Chesapeake Bay Bridge Tunnel, VA",36.967,-76.114
1106,CCUF1,"Station CCUF1 - 8726413 - C-Cut, St. Petersburg, FL",27.663,-82.618
1107,CECC1,"Station CECC1 - 9419750 - Crescent City, CA",41.746,-124.184
1108,CFWM1,"Station CFWM1 - 8411060 - Cutler Farris Wharf, ME",44.657,-67.205
1109,CHAO3,"Station CHAO3 - 9432780 - Charleston, OR",43.351,-124.337
1110,CHAV3,"Station CHAV3 - 9751639 - Charlotte Amalie, VI",18.335,-64.92
1111,CHBV2,"Station CHBV2 - 8638901 - Chesapeake Bay Bridge Tunnel, VA",37.032,-76.083
1112,CHSV3,"Station CHSV3 - 9751364 - Christiansted Harbor, St. Croix, VI",17.748,-64.699
1113,CHTM3,"Station CHTM3 - 8447435 - Chatham, MA",41.688,-69.95
1114,CHTS1,"Station CHTS1 - 8665530 - Charleston, Cooper River Entrance, SC",32.781,-79.924
1115,CHYW1,"Station CHYW1 - 9449424 - Cherry Point, WA",48.863,-122.759
1116,CLBP4,"Station CLBP4 - 9752235 - Culebra, PR",18.301,-65.302
1117,CMAN4,"Station CMAN4 - 8536110 - Cape May, NJ",38.968,-74.96
1118,CMTI2,"Station CMTI2 - 9087044 - Calumet Harbor, IL",41.73,-87.538
1119,CNDO1,"Station CNDO1 - 9063063 - Cleveland, OH",41.542,-81.637
1120,CRVA2,"Station CRVA2 - 9454050 - Cordova, AK",60.558,-145.752
1121,CTGM1,"Station CTGM1 - 8411250 - Cutler, ME",44.642,-67.297
1122,CWBF1,"Station CWBF1 - 8726724 - Clearwater Beach, FL",27.978,-82.832
1123,DKCM6,"Station DKCM6 - 8741501 - Dock C, Port of Pascagoula, MS",30.356,-88.567
1124,DTLM4,"Station DTLM4 - 9075099 - De Tour Village, MI",45.993,-83.898
1125,DUKN7,"Station DUKN7 - 8651370 - Duck Pier, NC",36.184,-75.746
1126,DULM5,"Station DULM5 - 9099064 - Duluth, MN",46.776,-92.092
1127,EBSW1,"Station EBSW1 - 9447130 - Seattle, WA",47.602,-122.338
1128,ELFA2,"Station ELFA2 - 9452634 - Elfin Cove, AK",58.193,-136.347
1129,EPTT2,"Station EPTT2 - 8771013 - Eagle Point, TX",29.481,-94.917
1130,EREP1,Station EREP1 - 9063038 - Erie,42.172,-80.098
1131,ERTF1,"Station ERTF1 - 8726669 - Berth 223 Met, FL",27.92,-82.442
1132,ESPP4,"Station ESPP4 - 9752695 - Esperanza, Viequez Island, PR",18.094,-65.471
1133,FAIO1,"Station FAIO1 - 9063053 - Fairport, OH",41.764,-81.281
1134,FCGT2,"Station FCGT2 - 8772447 - USCG Freeport, TX",28.943,-95.302
1135,FMRF1,"Station FMRF1 - 8725520 - Fort Myers, FL",26.647,-81.871
1136,FOXR1,"Station FOXR1 - 8454000 - Providence, RI",41.807,-71.401
1137,FPKG1,"Station FPKG1 - 8670870 - Fort Pulaski, GA",32.035,-80.903
1138,FPTT2,"Station FPTT2 - 8772440 - Freeport, TX",28.948,-95.308
1139,FRCB6,"Station FRCB6 - 2695535 - Bermuda, Ferry Reach Channel, BM",32.37,-64.695
1140,FRDF1,"Station FRDF1 - 8720030 - Fernandina Beach, FL",30.675,-81.465
1141,FRDW1,"Station FRDW1 - 9449880 - Friday Harbor, WA",48.545,-123.012
1142,FREL1,"Station FREL1 - 8762484 - Frenier Landing, LA",30.106,-90.422
1143,FRPS1,"Station FRPS1 - 8668498 - Fripps Inlet, SC",32.34,-80.46
1144,FRWL1,"Station FRWL1 - 8766072 - Freshwater Canal Locks, LA",29.552,-92.305
1145,FTGM4,"Station FTGM4 - 9014098 - Fort Gratiot, MI",43.007,-82.422
1146,FTPC1,"Station FTPC1 - 9414290 - San Francisco, CA",37.806,-122.466
1147,GBWW3,"Station GBWW3 - 9087077 - Green Bay West, WI",44.538,-88.003
1148,GCVF1,"Station GCVF1 - 8720503 - Red Bay Point, St. Johns River, FL",29.982,-81.634
1149,GDMM5,"Station GDMM5 - 9099090 - Grand Marais, MN",47.749,-90.341
1150,GISL1,"Station GISL1 - 8761724 - Grand Isle, LA",29.265,-89.958
1151,GNJT2,"Station GNJT2 - 8771341 - Galveston Bay Entrance (North Jetty), TX",29.357,-94.725
1152,GPOM6,"Station GPOM6 - 8744707 - Gulfport Outer Range, MS",30.23,-88.982
1153,GPST2,"Station GPST2 - 8771510 - Galveston Pleasure Pier, TX",29.285,-94.788
1154,GTOT2,"Station GTOT2 - 8771450 - Galveston Pier 21, TX",29.311,-94.792
1155,GWPM6,"Station GWPM6 - 8745651 - West Pier, Gulfport, MS",30.348,-89.087
1156,HBYC1,"Station HBYC1 - 9418767 - North Spit, CA",40.767,-124.217
1157,HCGN7,"Station HCGN7 - 8654467 - USCG Station Hatteras, NC",35.209,-75.704
1158,HLNM4,"Station HLNM4 - 9087031 - Holland, MI",42.773,-86.213
1159,HMDO3,"Station HMDO3 - 9439011 - Hammond NMFS Pier, OR",46.204,-123.951
1160,HRBM4,"Station HRBM4 - 9075014 - Harbor Beach, MI",43.846,-82.643
1161,HRVC1,"Station HRVC1 - 9411406 - Harvest Oil Platform, CA",34.469,-120.682
1162,ICAC1,Station ICAC1 - 9410840 - Santa Monica Pier,34.008,-118.5
1163,IIWC1,"Station IIWC1 - 9410172 - USS Midway South Navy Pier, San Diego, CA",32.714,-117.177
1164,ILOH1,"Station ILOH1 - 1617760 - Hilo, HI",19.73,-155.056
1165,ITKA2,"Station ITKA2 - 9451600 - Sitka, AK",57.052,-135.342
1166,JMPN7,"Station JMPN7 - 8658163 - Johnny Mercer Pier, Wrightsville Beach, NC",34.213,-77.786
1167,JNEA2,"Station JNEA2 - 9452210 - Juneau, AK",58.298,-134.411
1168,JXUF1,"Station JXUF1 - 8720245 - Jacksonville University, FL",30.354,-81.612
1169,KDAA2,"Station KDAA2 - 9457292 - Kodiak Island, AK",57.731,-152.511
1170,KECA2,"Station KECA2 - 9450460 - Ketchikan, AK",55.331,-131.625
1171,KGCA2,"Station KGCA2 - 9459881 - King Cove, AK",55.062,-162.327
1172,KLIH1,"Station KLIH1 - 1615680 - Kahului, Kahului Harbor, HI",20.895,-156.469
1173,KPTN6,"Station KPTN6 - 8516945 - Kings Point, NY",40.811,-73.765
1174,KPTV2,"Station KPTV2 - 8632200 - Kiptopeke, VA",37.165,-75.988
1175,KWHH1,"Station KWHH1 - 1617433 - Kawaihae, HI",20.037,-155.829
1176,KWJP8,"Station KWJP8 - 1820000 - Kwajalein, Marshall Islands",8.732,167.734
1177,KWNW3,"Station KWNW3 - 9087069 - Kewaunee MET, WI",44.465,-87.496
1178,KYWF1,"Station KYWF1 - 8724580 - Key West, FL",24.556,-81.808
1179,LABL1,"Station LABL1 - 8762372 - East Bank 1, Bayou LaBranch, LA",30.05,-90.368
1180,LAMV3,"Station LAMV3 - 9751381 - Lameshur Bay, St John, VI",18.318,-64.724
1181,LAPW1,"Station LAPW1 - 9442396 - La Push, WA",47.913,-124.637
1182,LCLL1,"Station LCLL1 - 8767816 - Lake Charles, LA",30.224,-93.222
1183,LDTM4,"Station LDTM4 - 9087023 - Ludington, MI",43.947,-86.441
1184,LJAC1,"Station LJAC1 - 9410230 - La Jolla, CA",32.867,-117.257
1185,LKWF1,"Station LKWF1 - 8722670 - Lake Worth Pier, FL",26.613,-80.034
1186,LOPW1,"Station LOPW1 - 9440422 - Longview, WA",46.106,-122.954
1187,LPNM4,"Station LPNM4 - 9075065 - Alpena, MI",45.063,-83.429
1188,LTBV3,"Station LTBV3 - 9751401 - Lime Tree Bay, St. Croix, VI",17.695,-64.754
1189,LTRM4,"Station LTRM4 - 9076033 - Little Rapids, MI",46.486,-84.302
1190,LWSD1,"Station LWSD1 - 8557380 - Lewes, DE",38.783,-75.119
1191,LWTV2,"Station LWTV2 - 8635750 - Lewisetta, VA",37.995,-76.465
1192,MACM4,"Station MACM4 - 9075080 - Mackinaw City, MI",45.777,-84.721
1193,MBET2,"Station MBET2 - 8773767 - Matagorda Bay Entrance Channel, TX",28.422,-96.327
1194,MBRM4,"Station MBRM4 - 9014090 - Mouth of the Black River, MI",42.975,-82.419
1195,MCGM4,"Station MCGM4 - 9099018 - Marquette C.G., MI",46.546,-87.379
1196,MCYF1,"Station MCYF1 - 8726667 - McKay Bay Entrance, FL",27.914,-82.425
1197,MEYC1,"Station MEYC1 - 9413450 - Monterey, CA",36.605,-121.889
1198,MGIP4,"Station MGIP4 - 9759110 - Magueyes Islands, PR",17.97,-67.046
1199,MGPT2,"Station MGPT2 - 8770613 - Morgans Point, TX",29.682,-94.985
1200,MGZP4,"Station MGZP4 - 9759394 - Mayaguez, PR",18.218,-67.159
1201,MISP4,"Station MISP4 - 9759938 - Mona Island, PR",18.09,-67.939
1202,MNMM4,"Station MNMM4 - 9087088 - Menominee, MI",45.096,-87.59
1203,MOKH1,"Station MOKH1 - 1612480 - Mokuoloe, HI",21.433,-157.79
1204,MQTT2,"Station MQTT2 - 8775870 - Bob Hall Pier, Corpus Christi, TX",27.581,-97.217
1205,MRHO1,"Station MRHO1 - 9063079 - Marblehead, OH",41.544,-82.731
1206,MROS1,"Station MROS1 - 8661070 - Springmaid Pier, SC",33.656,-78.916
1207,MTKN6,"Station MTKN6 - 8510560 - Montauk, NY",41.048,-71.959
1208,MTYC1,"Station MTYC1 - 9413450 - Monterey, CA",36.605,-121.889
1209,MYPF1,"Station MYPF1 - 8720218 - Mayport (Bar Pilots Dock), FL",30.398,-81.428
1210,NCDV2,"Station NCDV2 - 8635027 - Dahlgren, VA",38.32,-77.037
1211,NEAW1,"Station NEAW1 - 9443090 - Neah Bay, WA",48.367,-124.614
1212,NIAN6,"Station NIAN6 - 9063012 - Niagara Intake, NY",43.077,-79.014
1213,NJLC1,"Station NJLC1 - 9418768 - North Jetty Landing, CA",40.769,-124.239
1214,NKTA2,"Station NKTA2 - 9455760 - Nikiski, AK",60.683,-151.399
1215,NLNC3,"Station NLNC3 - 8461490 - New London, CT",41.361,-72.09
1216,NMTA2,"Station NMTA2 - 9468756 - Nome, Norton Sound, AK",64.5,-165.43
1217,NPSF1,"Station NPSF1 - 8725110 - Naples, FL",26.132,-81.807
1218,NSTP6,"Station NSTP6 - 1770000 - Pago Pago, American Samoa",-14.28,-170.688
1219,NTBC1,"Station NTBC1 - 9411340 - Santa Barbara, CA",34.405,-119.692
1220,NTKM3,"Station NTKM3 - 8449130 - Nantucket Island, MA",41.285,-70.096
1221,NWCL1,"Station NWCL1 - 8761927 - New Canal Station, LA",30.027,-90.113
1222,NWPR1,"Station NWPR1 - 8452660 - Newport, RI",41.504,-71.326
1223,NWWH1,"Station NWWH1 - 1611400 - Nawiliwili, HI",21.954,-159.353
1224,OBGN6,"Station OBGN6 - 8311030 - Ogdensburg, NY",44.702,-75.494
1225,OBLA1,"Station OBLA1 - 8737048 - Mobile State Docks, AL",30.705,-88.04
1226,OCIM2,"Station OCIM2 - 8570283 - Ocean City Inlet, MD",38.328,-75.091
1227,OHBC1,"Station OHBC1 - 9410660 - Los Angeles, CA",33.72,-118.273
1228,OLSA2,"Station OLSA2 - 9462450 - Nikolski, AK",52.94,-168.87
1229,OOUH1,"Station OOUH1 - 1612340 - Honolulu, HI",21.303,-157.865
1230,ORIN7,"Station ORIN7 - 8652587 - Oregon Inlet Marina, NC",35.796,-75.548
1231,OSGN6,"Station OSGN6 - 9052030 - Oswego, NY",43.464,-76.511
1232,OVIA2,"Station OVIA2 - 9455500 - Seldovia, AK",59.44,-151.72
1233,PACF1,"Station PACF1 - 8729108 - Panama City, FL",30.152,-85.667
1234,PCBF1,"Station PCBF1 - 8729210 - Panama City Beach, FL",30.213,-85.88
1235,PCLF1,"Station PCLF1 - 8729840 - Pensacola, FL",30.404,-87.211
1236,PCOC1,"Station PCOC1 - 9415144 - Port Chicago, CA",38.056,-122.039
1237,PGBP7,"Station PGBP7 - 1631428 - Pago Bay, Guam",13.428,144.796
1238,PHBP1,"Station PHBP1 - 8545240 - Philadelphia, PA",39.933,-75.142
1239,PLXA2,"Station PLXA2 - 9451054 - Port Alexander, AK",56.247,-134.647
1240,PMOA2,"Station PMOA2 - 9463502 - Port Moller, AK",55.99,-160.562
1241,PNLM4,"Station PNLM4 - 9087096 - Port Inland, MI",45.968,-85.869
1242,PNLM6,"Station PNLM6 - 8741533 - Pascagoula NOAA Lab, MS",30.368,-88.563
1243,PORO3,"Station PORO3 - 9431647 - Port Orford, OR",42.739,-124.498
1244,PRDA2,"Station PRDA2 - 9497645 - Prudhoe Bay, AK",70.4,-148.527
1245,PRYC1,"Station PRYC1 - 9415020 - Point Reyes, CA",37.996,-122.977
1246,PSBM1,"Station PSBM1 - 8410140 - Eastport, ME",44.905,-66.983
1247,PSLC1,"Station PSLC1 - 9412110 - Port San Luis, CA",35.169,-120.754
1248,PSTL1,"Station PSTL1 - 8760922 - Pilot's Station East, SW Pass, LA",28.932,-89.407
1249,PSTN6,"Station PSTN6 - 9063028 - Sturgeon Point, NY",42.691,-79.048
1250,PTAW1,"Station PTAW1 - 9444090 - Port Angeles, WA",48.125,-123.441
1251,PTIM4,"Station PTIM4 - 9099004 - Point Iroquois, MI",46.485,-84.631
1252,PTIT2,"Station PTIT2 - 8779770 - Port Isabel, TX",26.061,-97.215
1253,PTWW1,"Station PTWW1 - 9444900 - Port Townsend, WA",48.111,-122.76
1254,RARM6,"Station RARM6 - 8741094 - Range A Rear, Port of Pascagoula, MS",30.343,-88.511
1255,RCKM4,"Station RCKM4 - 9076024 - Rock Cut, MI",46.264,-84.191
1256,RCPT2,"Station RCPT2 - 8774770 - Rockport, TX",28.024,-97.048
1257,RCRN6,"Station RCRN6 - 9052058 - Rochester, NY",43.269,-77.626
1258,RCYF1,"Station RCYF1 - 8720625 - Racy Point, St. Johns River, FL",29.8,-81.55
1259,RDDA2,"Station RDDA2 - 9491094 - Red Dog Dock, AK",67.575,-164.067
1260,RDYD1,"Station RDYD1 - 8551910 - Reedy Point, DE",39.558,-75.572
1261,SAPF1,"Station SAPF1 - 8726520 - St. Petersburg, Tampa Bay, FL",27.761,-82.627
1262,SBEO3,"Station SBEO3 - 9435380 - South Beach, OR",44.625,-124.045
1263,SBLF1,"Station SBLF1 - 8726673 - Seabulk, Tampa, FL",27.923,-82.445
1264,SBPT2,"Station SBPT2 - 8770570 - Sabine Pass North, TX",29.728,-93.87
1265,SCIS1,"Station SCIS1 - 8664941 - South Capers Island, SC",32.857,-79.707
1266,SDBC1,"Station SDBC1 - 9410170 - San Diego, CA",32.714,-117.174
1267,SDHN4,"Station SDHN4 - 8531680 - Sandy Hook, NJ",40.467,-74.009
1268,SHBL1,"Station SHBL1 - 8761305 - Shell Beach, LA",29.868,-89.673
1269,SJNP4,"Station SJNP4 - 9755371 - San Juan, La Puntilla, San Juan Bay, PR",18.459,-66.116
1270,SKTA2,"Station SKTA2 - 9452400 - Skagway, AK",59.45,-135.327
1271,SLIM2,"Station SLIM2 - 8577330 - Solomons Island, MD",38.321,-76.452
1272,SMOC1,"Station SMOC1 - 9410840 - Santa Monica, CA",34.008,-118.5
1273,SNDA2,"Station SNDA2 - 9459450 - Sand Point, AK",55.336,-160.502
1274,SNDP5,"Station SNDP5 - 1619910 - Sand Island, Midway Islands",28.215,-177.361
1275,SWLA2,"Station SWLA2 - 9455090 - Seward, AK",60.12,-149.427
1276,SWPV2,"Station SWPV2 - 8638610 - Sewells Point, VA",36.943,-76.329
1277,TESL1,"Station TESL1 - 8764044 - Tesoro Marine Terminal, Berwick, Atchafalaya River, LA",29.668,-91.237
1278,THRO1,"Station THRO1 - 9063085 - Toledo, OH",41.694,-83.473
1279,TLBO3,"Station TLBO3 - 9437540 - Garibaldi, Tillamook Bay, OR",45.555,-123.919
1280,TOKW1,"Station TOKW1 - 9440910 - Toke Point, WA",46.707,-123.967
1281,TPBN4,"Station TPBN4 - 8538886 - Tacony-Palmyra Bridge, NJ",40.012,-75.043
1282,TRDF1,"Station TRDF1 - 8721604 - Trident Pier, FL",28.416,-80.593
1283,ULAM6,"Station ULAM6 - 8741041 - Dock E. Port of Pascagoula, MS",30.348,-88.505
1284,ULRA2,"Station ULRA2 - 9468333 - Unalakleet, Unalakleet River, AK",63.872,-160.784
1285,UNLA2,"Station UNLA2 - 9462620 - Unalaska, AK",53.88,-166.537
1286,VAKF1,"Station VAKF1 - 8723214 - Virginia Key, FL",25.731,-80.162
1287,VCAF1,"Station VCAF1 - 8723970 - Vaca Key, FL",24.711,-81.107
1288,VCVA2,"Station VCVA2 - 9464212 - Village Cove, St. Paul Island, AK",57.125,-170.285
1289,VDZA2,"Station VDZA2 - 9454240 - Valdez, AK",61.125,-146.361
1290,WAHV2,"Station WAHV2 - 8631044 - Wachapreague, VA",37.608,-75.686
1291,WAKP8,Station WAKP8 - 1890000 - Wake Island,19.291,166.618
1292,WASD2,"Station WASD2 - 8594900 - Washington, DC",38.873,-77.021
1293,WAVM6,"Station WAVM6 - 8747766 - Waveland, MS",30.282,-89.367
1294,WLON7,"Station WLON7 - 8658120 - Wilmington, NC",34.228,-77.954
1295,WNDV2,"Station WNDV2 - 8636580 - Windmill Point, VA",37.615,-76.29
1296,WNEM4,"Station WNEM4 - 9076027 - West Neebish Island, MI",46.285,-84.21
1297,WPTW1,"Station WPTW1 - 9441102 - Westport, WA",46.904,-124.105
1298,WYCM6,"Station WYCM6 - 8747437 - Bay Waveland Yacht Club, MS",30.326,-89.326
1299,YATA2,"Station YATA2 - 9453220 - Yakutat, Yakutat Bay, AK",59.548,-139.733
1300,YKTV2,"Station YKTV2 - 8637689 - Yorktown USCG Training Center, VA",37.227,-76.479
1301,46518,Station 46518 - Drifting Buoy,0,0
1302,46531,Station 46531 - Drifting Buoy,0,0
1303,46534,Station 46534 - Drifting Buoy,0,0
1304,46538,Station 46538 - Drifting Buoy,0,0
1305,46565,Station 46565 - Drifting Buoy,0,0
1306,BLTA2,Station BLTA2 - Bartlett Cove AK,58.455,-135.889
1307,CDEA2,"Station CDEA2 - Cape Decision, AK",56.001,-134.136
1308,CRGA2,"Station CRGA2 - Craig, AK",55.474,-133.136
1309,CSPA2,"Station CSPA2 - Cape Spencer, AK",58.199,-136.64
1310,EROA2,"Station EROA2 - Eldred Rock, AK",58.971,-135.221
1311,LCNA2,"Station LCNA2 - Lincoln Island, AK",56.058,-132.69
1312,PBPA2,"Station PBPA2 - Point Bishop, AK",58.203,-134.148
1313,PRTA2,"Station PRTA2 - Point Retreat, AK",58.411,-134.955
1314,SDIA2,"Station SDIA2 - South Douglas, AK",58.277,-134.389
1315,SISA2,"Station SISA2 - Sisters Island, AK",58.177,-135.259
1316,18CY3,"Station 18CY3 - Michigan City, IN",41.73,-86.91
1317,AGMW3,"Station AGMW3 - Algoma City Marina, WI",44.608,-87.433
1318,BHRI3,"Station BHRI3 - Burns Harbor, IN",41.646,-87.147
1319,BIGM4,"Station BIGM4 - Big Bay, MI",46.827,-87.727
1320,BSBM4,"Station BSBM4 - Big Sable Point, MI",44.055,-86.514
1321,CBRW3,"Station CBRW3 - Chambers Island, WI",45.198,-87.36
1322,CLSM4,"Station CLSM4 - St. Clair Shores, MI",42.471,-82.877
1323,CNII2,"Station CNII2 - Northerly Isle, IL",41.856,-87.609
1324,CYGM4,"Station CYGM4 - Cheboygan Marina, MI",45.658,-84.464
1325,FPTM4,"Station FPTM4 - Fairport, MI",45.619,-86.66
1326,GBLW3,"Station GBLW3 - Green Bay Entrance Light, WI",44.653,-87.901
1327,GRMM4,"Station GRMM4 - Grand Marais, MI",46.684,-85.972
1328,GSLM4,"Station GSLM4 - Gravelly Shoal Light, MI",44.018,-83.537
1329,GTLM4,"Station GTLM4 - Grand Traverse Light, MI",45.211,-85.55
1330,GTRM4,"Station GTRM4 - Superior Grand Traverse Bay, MI",47.179,-88.241
1331,KGNA,"Station KGNA - Bay of Grand Marais, MN",47.745,-90.346
1332,KNSW3,"Station KNSW3 - Kenosha Light, Kenosha, WI",42.589,-87.809
1333,KP53,"Station KP53 - Munising Lake Shore, MI",46.417,-86.65
1334,KP58,"Station KP58 - Port Hope, MI",44.017,-82.8
1335,KP59,"Station KP59 - Copper Harbor, MI",47.467,-87.883
1336,LSCM4,"Station LSCM4 - Lake St. Clair Light, MI",42.465,-82.755
1337,MEEM4,"Station MEEM4 - Manistee Harbor, MI",44.251,-86.342
1338,NABM4,"Station NABM4 - Naubinway, MI",46.087,-85.444
1339,NPDW3,"Station NPDW3 - Northport Pier at Death's Door, WI",45.291,-86.977
1340,OTNM4,"Station OTNM4 - Ontonagon, MI",46.87,-89.33
1341,PCLM4,"Station PCLM4 - Portage Canal, MI",47.276,-88.528
1342,PNGW3,"Station PNGW3 - Port Wing, WI",46.792,-91.386
1343,PRIM4,"Station PRIM4 - Presque Isle Light, MI",45.357,-83.492
1344,PSCM4,"Station PSCM4 - Port Sanilac, MI",43.42,-82.54
1345,PWAW3,"Station PWAW3 - Port Washington, WI",43.388,-87.867
1346,SBLM4,"Station SBLM4 - Saginaw Bay Light #1, MI",43.81,-83.72
1347,SJOM4,"Station SJOM4 - St. Joseph, MI",42.098,-86.494
1348,SLVM5,"Station SLVM5 - Silver Bay, MN",47.278,-91.27
1349,SPTM4,"Station SPTM4 - Sturgeon Point Light, MI",44.713,-83.273
1350,SXHW3,"Station SXHW3 - Saxon Harbor, WI",46.563,-90.437
1351,SYWW3,"Station SYWW3 - Yacht Works Sister Bay, WI",45.202,-87.121
1352,TAWM4,"Station TAWM4 - Tawas Point, MI",44.254,-83.449
1353,WFPM4,"Station WFPM4 - Whitefish Point, MI",46.76,-84.97
1354,WHRI2,"Station WHRI2 - Waukegan Harbor, IL",42.361,-87.813
1355,BARN6,"Station BARN6 - Barcelona Harbor, NY",42.345,-79.595
1356,CBLO1,"Station CBLO1 - Conneaut Breakwater Light, OH",41.981,-80.556
1357,CHDS1,"Station CHDS1 - Strom Thurmond Dam, SC",33.661,-82.199
1358,CMPO1,"Station CMPO1 - Camp Perry, OH",41.547,-83.015
1359,GELO1,"Station GELO1 - Geneva on the Lake Light, OH",41.859,-80.975
1360,HHLO1,"Station HHLO1 - Huron Harbor Light, OH",41.401,-82.545
1361,LMFS1,Station LMFS1 - Lake Murray SC,34.107,-81.271
1362,LMSS1,"Station LMSS1 - Lake Marion, SC",33.552,-80.501
1363,LORO1,"Station LORO1 - Lorain Harbor, OH",41.481,-82.195
1364,NREP1,"Station NREP1 - Northeast Marina, PA",42.258,-79.792
1365,OLCN6,"Station OLCN6 - Olcott Harbor, NY",43.341,-78.719
1366,RPRN6,"Station RPRN6 - Rochester Coast Guard, NY",43.263,-77.598
1367,WATS1,"Station WATS1 - Lake Wateree, SC",34.335,-80.702
1368,YGNN6,"Station YGNN6 - Niagara Coast Guard Station, NY",43.262,-79.064
1369,34002,Station 34002 - OOI Southern Ocean Buoy,-55,-90
1370,44075,Station 44075 - OOI Pioneer Inshore Surface Mooring,40.363,-70.883
